Installation ID,Permit ID,Operator,Installation name,Address,Allocations,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Allocation total (per installation) ,Unnamed: 11,Lat,Lon
IT-842,IT-A-1253,SPA EGIDIO GALBANI,STABILIMENTO DI CORTEOLONA,"TOGLIATTI, 8 - 20066 - MELZO (MI)",44218.0,44218.0,44218.0,44218.0,44218.0,221090.0,,45.4928395,9.4110311
IT-843,IT-A-1254,ELECTROLUX ITALIA SPA,STABILIMENTO FRIGORIFERI E CONGELATORI,"LINO ZANUSSI, 30 - 33080 - PORCIA (PN)",9871.0,9871.0,9871.0,9871.0,9871.0,49355.0,,45.9684836,12.6175935
IT-844,IT-A-1255,ELECTROLUX ITALIA SPA,Stabilimento Lavabiancheria di Porcia (PN),"CORSO LINO ZANUSSI, 30 - 33080 - PORCIA (PN)",8093.0,8093.0,8093.0,8093.0,8093.0,40465.0,,45.9684836,12.6175935
IT-985,IT-A-1256,Energia Molise Spa,Energia Molise Power Plant,"Contrada Rivolta del Re, snc - 86039 - TERMOLI (CB)",1431184.0,1359625.0,1302378.0,1230819.0,1173571.0,6497577.0,,41.9983273,14.9939366
IT-845,IT-A-1258,ERIDANIA SADAM S.p.A.,Zuccherificio di S. Quirico,"VIA DEGLI AGRESTI, 4/6 - 40100 - BOLOGNA (BO)",89257.0,89257.0,89257.0,89257.0,89257.0,446285.0,,44.4933955,11.3400217
IT-848,IT-A-1261,Eugea Mediterranea S.p.A.,Stabilimento di Lavello,"Strada Consortile - Gaudiano di Lavello, s.n. - 85020 - LAVELLO (PZ)",6343.0,6343.0,6343.0,6343.0,6343.0,31715.0,,41.045625,15.790762
IT-849,IT-A-1262,EUROTINTORIA SPA,EUROTINTORIA SPA,"DEI FOSSI, 14 - 59100 - PRATO (PO)",9754.0,9754.0,9754.0,9754.0,9754.0,48770.0,,43.8602624,11.0664931
IT-850,IT-A-1263,F.M.A. S.R.L. a U.S.,CENTRALE TERMICA,"Via NAZIONALE DELLE PUGLIE, 10 - 83039 - PRATOLA SERRA (AV)",5169.0,5169.0,5169.0,5169.0,5169.0,25845.0,,40.987017,14.852642
IT-851,IT-A-1264,FDG SPA IN LIQUIDAZIONE IN AMMINISTRAZIONE STRAORDINARIA,FDG SPA IN LIQUIDAZIONE STABILIMENTO DI GOZZANO,"BELTRAMI, 55 - 28024 - GOZZANO (NO)",49988.0,49988.0,49988.0,49988.0,49988.0,249940.0,,45.750444,8.4326304
IT-852,IT-A-1266,FORNACI F.LLI ZULIAN SNC,FORNACI F.LLI ZULIAN SNC,"A.VELO, 3 - 35014 - FONTANIVA (PD)",17214.0,17214.0,17214.0,17214.0,17214.0,86070.0,,45.6376293,11.7521976
IT-853,IT-A-1267,FRANCO TOSI MECCANICA SPA,CALDAIA OLIODIATERMICO PER RISCALDAMENTO AMBIENTI DI LAVORO,"MONUMENTO, 12 - 20025 - LEGNANO (MI)",10094.0,10094.0,10094.0,10094.0,10094.0,50470.0,,45.5944434,8.9118414
IT-854,IT-A-1269,SPA EGIDIO GALBANI,STABILIMENTO DI CERTOSA,"TOGLIATTI, 8 - 20066 - MELZO (MI)",10403.0,10403.0,10403.0,10403.0,10403.0,52015.0,,45.4928395,9.4110311
IT-855,IT-A-1271,AGC FLAT GLASS ITALIA S.r.l.,AGC FLAT GLASS ITALIA S.r.l. STABILIMENTO DI SALERNO,"SAN MARTINO, 3 - 84100 - SALERNO (SA)",90095.0,90095.0,90095.0,90095.0,90095.0,450475.0,,40.7143448,14.6875649
IT-856,IT-A-1275,INDUSTRIA CHIMICA VALENZANA I.C.V. SPA,INDUSTRIA CHIMICA VALENZANA I.C.V. SPA,"DESMAN, 428 - 35010 - BORGORICCO (PD)",12612.0,12612.0,12612.0,12612.0,12612.0,63060.0,,45.5376071,11.9265609
IT-858,IT-A-1279,ISTITUTO POLIGRAFICO E ZECCA DELLO STATO S.P.A.,ISTITUTO POLIGRAFICO E ZECCA DELLO STATO STABILIMENTO DI FOGGIA,"VERDI, 10 - 00100 - ROMA (RM)",32921.0,32921.0,32921.0,32921.0,32921.0,164605.0,,41.8063014,12.5954494
IT-859,IT-A-1280,FEDRIGONI CARTIERE S.p.A.,Stabilimento di Verona,"LINFANO, 16 - 38062 - ARCO (TN)",50950.0,50950.0,50950.0,50950.0,50950.0,254750.0,,45.9019764,10.8792834
IT-860,IT-A-1281,FABRIZIO KOROSEC,T.R.T. S.r.l.,"DELL'INDUSTRA, 5 - 37036 - SAN MARTINO BUON ALBERGO (VR)",31923.0,31923.0,31923.0,31923.0,31923.0,159615.0,,45.4233324,11.093442
IT-861,IT-A-1282,AZIENDA PUBBLISERVIZI BRUNICO,TELERISCALDAMENTO BRUNICO,"ANELLO NORD, 19 - 39031 - BRUNICO (BZ)",9641.0,9641.0,9641.0,9641.0,9641.0,48205.0,,46.8003752,11.9329599
IT-862,IT-A-1283,La Doria S.p.A.,Stabilimento di Sarno,"Via Nazionale, 320 - 84012 - ANGRI (SA)",7065.0,7065.0,7065.0,7065.0,7065.0,35325.0,,40.7485149,14.5709017
IT-863,IT-A-1284,La Doria S.p.A.,Stabilimento di Angri,"Via Nazionale, 320 - 84012 - ANGRI (SA)",23044.0,23044.0,23044.0,23044.0,23044.0,115220.0,,40.7485149,14.5709017
IT-864,IT-A-1286,LAFARGE CEMENTI SRL,STABILIMENTO DI TAVERNOLA BERGAMASCA,"Via Sanremo, 9 - 20100 - MILANO (MI)",417990.0,417990.0,417990.0,417990.0,417990.0,2089950.0,,45.4629272,9.2341089
IT-866,IT-A-1288,ICO INDUSTRIA CARTONE ONDULATO SRL,ICO SRL,"MARISA BELLISARIO, SNC - 65019 - PIANELLA (PE)",16053.0,16053.0,16053.0,16053.0,16053.0,80265.0,,42.3960111,14.0462697
IT-867,IT-A-1289,FERALPI SIDERURGICA SPA,"Feralpi Siderurgica S.p.A,.Stabilimento di Lonato","Via Carlo Nicola Pasini, 11 - 25017 - LONATO (BS)",45869.0,45869.0,45869.0,45869.0,45869.0,229345.0,,45.4638956,10.4554638
IT-868,IT-A-1299,LESAFFRE ITALIA SPA,LESAFFRE ITALIA,"P.LE ZUCCHERIFICIO, 2 - 43010 - TRECASALI (PR)",2105.0,2105.0,2105.0,2105.0,2105.0,10525.0,,44.9362237,10.2702605
IT-871,IT-A-1303,VINCENZO ROMANO,CARTIERA DELLA BASILICA SRL,"VIA S. AVERNA, 29 - 93100 - CALTANISSETTA (CL)",5555.0,5555.0,5555.0,5555.0,5555.0,27775.0,,37.4902628,14.063284
IT-872,IT-A-1305,MANFREDONIA VETRO SPA,MANFREDONIA VETRO SPA,"S.S 89 KM 162,250 LOC CHIUSA DEL BARONE FRAZ. MACCHIA, SNC - 71037 - MONTE SANT'ANGELO (FG)",107642.0,107642.0,107642.0,107642.0,107642.0,538210.0,,41.70544,15.967657
IT-873,IT-A-1308,Unicalce S.p.a.,Unicalce - Stabilimento di Rauscedo,"Via Tonio da Belledo, 30 - 23900 - LECCO (LC)",46247.0,46247.0,46247.0,46247.0,46247.0,231235.0,,45.8492283,9.4127495
IT-874,IT-A-1309,OXON ITALIA SPA,OXON ITALIA SPA,"SEMPIONE, 195 - 20100 - MILANO (MI)",29397.0,29397.0,29397.0,29397.0,29397.0,146985.0,,45.4734366,9.1757625
IT-875,IT-A-1310,Papiro Commercial Paper S.r.l.,STABILIMENTO DI SCAFATI,"Via Madonnelle, 2 - 84018 - SCAFATI (SA)",15774.0,15774.0,15774.0,15774.0,15774.0,78870.0,,40.756313,14.5342668
IT-876,IT-A-1311,PAPIRO SARDA SRL,PAPIRO SARDA SRL,"10° STRADA ZONA INDUSTRIALE, SNC - 09032 - ASSEMINI (CA)",3544.0,3544.0,3544.0,3544.0,3544.0,17720.0,,39.291538,9.001542
IT-877,IT-A-1312,PARMALAT SPA,PARMALAT COLLECCHIO,"VIA ORESTE GRASSI, 26 - 43044 - COLLECCHIO (PR)",26225.0,26225.0,26225.0,26225.0,26225.0,131125.0,,44.7532397,10.213763
IT-878,IT-A-1313,OLICAR SPA,CENTRALE TERMICA E COGENERAZIONE SAN LUIGI,"VIA DON ORIONE, 39 - 12042 - BRA (CN)",5805.0,5805.0,5805.0,5805.0,5805.0,29025.0,,44.7104242,7.8376712
IT-879,IT-A-1314,Spa PETTINATURA ITALIANA,Spa PETTINATURA ITALIANA,"VIA FELICE TROSSI, 86 - 13856 - VIGLIANO BIELLESE (BI)",8603.0,8603.0,8603.0,8603.0,8603.0,43015.0,,45.5575302,8.0960046
IT-880,IT-A-1315,VETRERIA DI BORGONOVO SPA,IMPIANTO PER LA FABBRICAZIONE DEL VETRO,"PIANELLO, 75 - 29011 - BORGONOVO VAL TIDONE (PC)",35413.0,35413.0,35413.0,35413.0,35413.0,177065.0,,45.015677,9.4473636
IT-881,IT-A-1316,La Doria S.p.A.,Stabilimento di Fisciano,"Via Polcareccia, 3 - 84084 - FISCIANO (SA)",4733.0,4733.0,4733.0,4733.0,4733.0,23665.0,,40.794388,14.7686818
IT-883,IT-A-1319,RENO DE MEDICI SPA,RENO DE MEDICI SPA STABILIMENTO DI OVARO,"DEI BOSSI, 4 - 20100 - MILANO (MI)",43606.0,43606.0,43606.0,43606.0,43606.0,218030.0,,45.4677603,9.1870275
IT-885,IT-A-1321,RIFINIZIONE FIN-MODE SRL,RIFINIZIONE FIN-MODE SRL,"DEL MOLINUZZO, 65/H - 59100 - PRATO (PO)",7459.0,7459.0,7459.0,7459.0,7459.0,37295.0,,43.8496273,11.0607534
IT-886,IT-A-1322,RIFINIZIONE S. STEFANO SPA,CENTRALE TERMICA,"AREZZO, 35 - 59100 - PRATO (PO)",12592.0,12592.0,12592.0,12592.0,12592.0,62960.0,,43.8551672,11.0796163
IT-887,IT-A-1324,RISO SCOTTI ENERGIA SPA,CENTRALE ELETTRICA DI RISO SCOTTI ENERGIA SPA,"BALLERINI, 1 - 27100 - PAVIA (PV)",1757.0,1757.0,1757.0,1757.0,1757.0,8785.0,,45.1821125,9.1517825
IT-892,IT-A-1330,SAPI SPA,IMPIANTO DI COMBUSTIONE TERMICA PER PRODUZIONE DI VPAORE CON POTENZA CALORIFICA SUPERIORE A 20 MW,"PALETTI, 1 - 41051 - CASTELNUOVO RANGONE (MO)",16565.0,16565.0,16565.0,16565.0,16565.0,82825.0,,44.5393676,10.929033
IT-893,IT-A-1332,Sasol Italy S.P.A.,Sasol Italy - Unità Produttiva di Sarroch,"Cerviniano, 29 - 95100 - CATANIA (CT)",64998.0,64998.0,64998.0,64998.0,64998.0,324990.0,,37.5023612,15.0873718
IT-894,IT-A-1333,SASOL Italy S.p.A.,SASOL - Stabilimento di Crotone,"Cerviniano, 29 - 95100 - CATANIA (CT)",37146.0,37146.0,37146.0,37146.0,37146.0,185730.0,,37.5023612,15.0873718
IT-895,IT-A-1334,SCA PACKAGING ITALIA SPA,SCA PACKAGING ITALIA SPA CARTIERA DI LUCCA,"AMPERE, 56 - 20100 - MILANO (MI)",62.0,62.0,62.0,62.0,62.0,310.0,,45.4836671,9.226615
IT-896,IT-A-1335,SEA SOCIETA' ELETTRICA DI FAVIGNANA SPA,CENTRALE DI PRODUZIONE DI ENERGIA ELETTRICA,"EMERICO AMARI, 8 - 90100 - PALERMO (PA)",7425.0,4455.0,2227.0,1485.0,742.0,16334.0,,38.1269038,13.3620515
IT-898,IT-A-1337,S.E.I. SPA,CENTRALE TERMICA EX VILLAGGIO FIAT,"MOGLIA, 19 - 10036 - SETTIMO TORINESE (TO)",5843.0,5843.0,5843.0,5843.0,5843.0,29215.0,,45.1649481,7.7704041
IT-899,IT-A-1338,SICET SRL,SICET SRL,"ALEMAGNA, 9 - 32010 - OSPITALE DI CADORE (BL)",769.0,769.0,769.0,769.0,769.0,3845.0,,46.3305243,12.3228878
IT-900,IT-A-1339,SICIT 2000 S.P.A,SICIT 2000 S.P.A - STABILIMENTO DI ARZIGNANO,"ARZIGNANO, 80 - 36072 - CHIAMPO (VI)",19716.0,19716.0,19716.0,19716.0,19716.0,98580.0,,45.5319275,11.3065274
IT-901,IT-A-1341,SINTERAMA SPA,SINTERAMA SPA,"GRAMSCI, 5 - 13876 - SANDIGLIANO (BI)",5401.0,5401.0,5401.0,5401.0,5401.0,27005.0,,45.5272044,8.0755969
IT-903,IT-A-1347,ARIETE SRL,ARIETE SRL,"Via Dei Mille, 16 - 80121 - NAPOLI (NA)",5038.0,5038.0,5038.0,5038.0,5038.0,25190.0,,40.8366034,14.2375846
IT-904,IT-A-1348,TOLENTINO S.R.L.,TOLENTINO S.R.L.,"VIA CASTELLANA, 90 - 31036 - ISTRANA (TV)",31083.0,31083.0,31083.0,31083.0,31083.0,155415.0,,45.6562021,12.0938251
IT-905,IT-A-1350,U.C.S.C.SEDE DI ROMA,CENTRALE TERMICA U.C.S.C. SEDE DI ROMA,"FRANCESCO VITO, 1 - 00100 - ROMA (RM)",45758.0,45758.0,45758.0,45758.0,45758.0,228790.0,,41.9331344,12.4264894
IT-906,IT-A-1351,Unicalce S.p.A.,Unicalce - Stabilimento di Sedrina,"Ponti, 18 - 24012 - BREMBILLA (BG)",46761.0,46761.0,46761.0,46761.0,46761.0,233805.0,,45.8050291,9.6134876
IT-907,IT-A-1352,Unicalce S.p.A.,Unicalce - Stabilimento di Lisso,"Ponti, 18 - 24012 - BREMBILLA (BG)",82109.0,82109.0,82109.0,82109.0,82109.0,410545.0,,45.8050291,9.6134876
IT-908,IT-A-1353,Unicalce S.p.A.,Unicalce - Stabilimento di Lecco,"Ponti, 18 - 24012 - BREMBILLA (BG)",243479.0,243479.0,243479.0,243479.0,243479.0,1217395.0,,45.8050291,9.6134876
IT-909,IT-A-1354,Unicalce S.p.A.,Unicalce - Stabilimento di Brembilla,"Ponti, 18 - 24012 - BREMBILLA (BG)",244681.0,244681.0,244681.0,244681.0,244681.0,1223405.0,,45.8050291,9.6134876
IT-910,IT-A-1356,Valdata srl,Stabilimento di Retorbido,"SLINGRINI, 8 - 27050 - CORANA (PV)",48264.0,48264.0,48264.0,48264.0,48264.0,241320.0,,45.0641344,8.9693901
IT-912,IT-A-1358,Yara Italia spa,Impianto di produzione ammoniaca e urea,"Viale Corsica, 7 - 20100 - MILANO (MI)",212157.0,212157.0,212157.0,212157.0,212157.0,1060785.0,,45.4623466,9.2262739
IT-913,IT-A-1359,ZEGNA BARUFFA LANE BORGOSESIA SPA,ZEGNA BARUFFA LANE BORGOSESIA SPA STABILIMENTO DI BORGOSESIA,"B. SELLA, 140 - 13825 - VALLE MOSSO (BI)",15365.0,15365.0,15365.0,15365.0,15365.0,76825.0,,45.6480971,8.1387716
IT-914,IT-A-1360,CENTRALE DEL LATTE DI ROMA S.P.A.,CENTRALE LATTE ROMA (CLR),"FONDI DI MONASTERO, 262 - 00100 - ROMA (RM)",4400.0,4400.0,4400.0,4400.0,4400.0,22000.0,,41.9515336,12.5991816
IT-915,IT-A-1361,TESSITURA DI ROBECCHETTO CANDIANI SPA,TESSITURA DI ROBECCHETTO CANDIANI SPA,"ARESE, 85 - 20020 - ROBECCHETTO CON INDUNO (MI)",17763.0,17763.0,17763.0,17763.0,17763.0,88815.0,,45.5357667,8.7639534
IT-916,IT-A-1364,NUOVE CARTIERE DI TIVOLI SPA,NUOVE CARTIERE DI TIVOLI SPA,"NAZIONALE TIBURTINA, 156 - 00019 - TIVOLI (RM)",58482.0,58482.0,58482.0,58482.0,58482.0,292410.0,,41.960922,12.798884
IT-918,IT-A-1367,SAPI SPA,SAPI SPA IMPIANTO DI COMBUSTIONE TERMICA PER PRODUZIONE DI VAPORE CON POT. SUP. 20 MW,"PALETTI, 1 - 41051 - CASTELNUOVO RANGONE (MO)",16778.0,16778.0,16778.0,16778.0,16778.0,83890.0,,44.5393676,10.929033
IT-919,IT-A-1368,CALCIDRATA SPA,IMPIANTO PRODUZIONE OSSIDO DI CALCIO CALCIDRATA SPA,"VALSUGANA, 6 - 09100 - CAGLIARI (CA)",70026.0,70026.0,70026.0,70026.0,70026.0,350130.0,,39.2254766,9.1098247
IT-920,IT-A-1370,COTONIFICIO ALBINI SPA,BREBBIA DIV. DEL COTONIFICIO ALBINI SPA,"MANNI, 7 - 24021 - ALBINO (BG)",20303.0,20303.0,20303.0,20303.0,20303.0,101515.0,,45.761789,9.8001059
IT-922,IT-A-1399,COMOCALOR SPA,CENTRALE TERMICA DI INTEGRAZIONE TELERISCALDAMENTO,"BELVEDERE, 24 - 22100 - COMO (CO)",10437.0,10437.0,10437.0,10437.0,10437.0,52185.0,,45.7785512,9.081813
IT-923,IT-A-1400,AMIAT Spa,Impianto Basse di Stura,"Via Germagnano, 50 - 10100 - TORINO (TO)",0.0,0.0,0.0,0.0,0.0,0.0,,45.1169355,7.6915808
IT-924,IT-A-1401,ASM VOGHERA SPA,Centrale di cogenerazione e teleriscaldamento “Texiria,"Pozzoni, 2 - 27058 - VOGHERA (PV)",13118.0,13118.0,13118.0,13118.0,13118.0,65590.0,,44.9987272,9.007574
IT-925,IT-A-1402,Cofathec Reti Calore Srl,CENTRALE TELERISCALDAMENTO COGENERATIVO,"LAGNASCO, 3/B - 12037 - SALUZZO (CN)",16456.0,16456.0,16456.0,16456.0,16456.0,82280.0,,44.5728148,7.4866139
IT-969,IT-A-1403,EMILIANA CONSERVE SRL,EMILIANA CONSERVE SRL,"VIA VIVALDI, 7 - 43011 - BUSSETO (PR)",6907.0,6907.0,6907.0,6907.0,6907.0,34535.0,,44.9745615,10.0429844
IT-926,IT-A-1404,Biella Power S.r.l.,Biella Power S.r.l.,"Via Montalbino, 3/5 - 20159 - MILANO (MI)",63127.0,63127.0,63127.0,63127.0,63127.0,315635.0,,45.4979718,9.1933166
IT-927,IT-A-1405,FIDIAS MANIFATTURE TESSILI SPA,FIDIAS MANIFATTURE TESSILI SPA,"E. GESTRI, 4/6 - 59100 - PRATO (PO)",12923.0,12923.0,12923.0,12923.0,12923.0,64615.0,,43.9357181,11.0941473
IT-930,IT-A-1412,MUTTI S.p.a.,MUTTI S.p.a.,"VIA TRAVERSETOLO, 28 - 43022 - MONTECHIARUGOLO (PR)",10795.0,10795.0,10795.0,10795.0,10795.0,53975.0,,44.6871624,10.3761641
IT-931,IT-A-1413,Oto Melara S.p.A.,Oto Melara S.p.A. - Insediamento della Spezia,"via Valdilocchi, 15 - 19100 - LA SPEZIA (SP)",6022.0,6022.0,6022.0,6022.0,6022.0,30110.0,,44.1091159,9.8559617
IT-932,IT-A-1414,Rodolfi Mansueto spa,Rodolfi Mansueto spa stabilimento di Castelguelfo.,"STRADA QUALATICO, 14 - 43044 - COLLECCHIO (PR)",4365.0,4365.0,4365.0,4365.0,4365.0,21825.0,,44.7132278,10.1387744
IT-933,IT-A-1415,S.p.A Birra Peroni,S.p.A. Birra Peroni Stabilimento di Padova,"Birolli, 8 - 00100 - ROMA (RM)",7758.0,7758.0,7758.0,7758.0,7758.0,38790.0,,41.9040514,12.5988789
IT-934,IT-A-1416,s.p.A BIRRA PERONI,S.p.A. BIRRA PERONI STABILIMENTO DI ROMA,"BIROLLI, 8 - 00100 - ROMA (RM)",21333.0,21333.0,21333.0,21333.0,21333.0,106665.0,,41.9040514,12.5988789
IT-936,IT-A-1419,Unigrà S.p.A.,Unigrà S.p.A. - stabilimento di Conselice,"GARDIZZA, 9/b - 48017 - CONSELICE (RA)",109585.0,109585.0,109585.0,109585.0,109585.0,547925.0,,44.5334824,11.8590464
IT-937,IT-A-1420,WYETH LEDERLE SPA,"Wyeth Lederle, Stabilimento di Catania","Via Franco Gorgone, 6 - 95030 - CATANIA (CT)",24732.0,24732.0,24732.0,24732.0,24732.0,123660.0,,37.4514192,15.0588257
IT-938,IT-A-1421,ZUCCHERIFICIO DEL MOLISE SPA,ZUCCHERIFICIO DEL MOLISE SPA,"C/DA PANTANO BASSO, S.N. - 86039 - TERMOLI (CB)",92690.0,92690.0,92690.0,92690.0,92690.0,463450.0,,41.9983273,14.9939366
IT-939,IT-A-1422,Rodolfi Mansueto spa,"Rodolfi Mansueto spa, stabilimento di Ozzano Taro","STRADA QUALATICO, 14 - 43044 - COLLECCHIO (PR)",8233.0,8233.0,8233.0,8233.0,8233.0,41165.0,,44.7132278,10.1387744
IT-940,IT-A-1423,HANS ZIPPERLE S.p.A.,HANS ZIPPERLE S.p.A.,"Max Valier, 3 - 39012 - MERANO (BZ)",13939.0,13939.0,13939.0,13939.0,13939.0,69695.0,,46.6545211,11.1618854
IT-941,IT-A-1424,Ital Green Oil S.r.l.,Centrale produzione vapore stabilimento di San Pietro di Morubio,"Via Baione, 200 - 70043 - MONOPOLI (BA)",17175.0,17175.0,17175.0,17175.0,17175.0,85875.0,,40.9522369,17.299948
IT-942,IT-A-1425,Casa Olearia Italiana spa,Centrale produzione vapore stabilimento di Monopoli,"Via Nino Sansone, 49 - 72017 - OSTUNI (BR)",16822.0,16822.0,16822.0,16822.0,16822.0,84110.0,,40.7238307,17.5756086
IT-991,IT-A-1426,"BIRAGHI S.P.A,",BIRAGHI S.P.A.,"CUNEO, 1 - 12030 - CAVALLERMAGGIORE (CN)",23591.0,23591.0,23591.0,23591.0,23591.0,117955.0,,44.7004445,7.6866808
IT-943,IT-A-1428,E. & O. VON FELTEN SPA,E. & O. VON FELTEN SPA,"STRADA LANGHIRANO, 243 - 43100 - PARMA (PR)",5100.0,5100.0,5100.0,5100.0,5100.0,25500.0,,44.7503566,10.3162931
IT-993,IT-A-1434,AQUAFIL SPA,CENTRALE DI COGENERAZIONE AQUAFIL,"VIA LINFANO, 9 - 38062 - ARCO (TN)",55203.0,55203.0,55203.0,55203.0,55203.0,276015.0,,45.9055028,10.8790714
IT-989,IT-A-1435,TRIGNO ENERGY S.R.L.,TRIGNO ENERGY S.R.L.,"ZONA INDUSTRIALE SAN SALVO, NN - 66050 - SAN SALVO (CH)",107034.0,107034.0,107034.0,107034.0,107034.0,535170.0,,42.0439581,14.7460375
IT-990,IT-A-1437,Procter & Gamble Italia SpA,Attività Energetiche (Impianti di Combustione),"Viale Cesare Pavese, 385 - 00144 - ROMA (RM)",22960.0,22960.0,22960.0,22960.0,22960.0,114800.0,,41.8168237,12.4693265
IT-958,IT-A-1438,Acqua Minerale San Benedetto SPA,San Benedetto SPA,"Viale Kennedy, 65 - 30037 - SCORZE' (VE)",9172.0,9172.0,9172.0,9172.0,9172.0,45860.0,,45.577991,12.1099554
IT-1025,IT-A-1439,Cartiera Etruria srl,Cartiera Etruria srl,"Via Molin Nuovo, 30 - 50053 - EMPOLI (FI)",8333.0,8333.0,8333.0,8333.0,8333.0,41665.0,,43.6765356,10.9171818
IT-960,IT-A-1440,cartiera nuova socarpi,cartiera nuova socarpi,"via pesciatina, 4 - 51020 - PITEGLIO (PT)",5762.0,5762.0,5762.0,5762.0,5762.0,28810.0,,43.9844652,10.7946051
TBD (account not open),,Castagna Spa,Castagna Spa,"Via P.Meroni, 3 - 22031 - ALBAVILLA (CO)",10415.0,10415.0,10415.0,10415.0,10415.0,52075.0,,45.8031171,9.1884829
IT-973,IT-A-1442,ENIA SPA,CENTRALE PRODUZIONE CALORE SEDE,"strada S.Margherita, 6/a - 43100 - PARMA (PR)",7407.0,7407.0,7407.0,7407.0,7407.0,37035.0,,44.778213,10.3473908
IT-994,IT-A-1443,BARILLA G.&R. F.lli S.p.A.,Comprensorio di Foggia,"Viale Riccardo e Pietro Barilla, 3/A - 43100 - PARMA (PR)",49929.0,49929.0,49929.0,49929.0,49929.0,249645.0,,44.6952006,10.0979869
IT-975,IT-A-1444,SIRAM SPA,Ospedale di Pescara,"Via Bisceglie, 95 - 20152 - MILANO (MI)",4635.0,4635.0,4635.0,4635.0,4635.0,23175.0,,45.4480481,9.1203699
IT-976,IT-A-1445,SIRAM SPA,Politecnico di Milano - Campus Città Studi,"Via Bisceglie, 95 - 20152 - MILANO (MI)",3301.0,3301.0,3301.0,3301.0,3301.0,16505.0,,45.4480481,9.1203699
IT-959,IT-A-1446,Cartiera di Nave S.p.A.,Cartiera di Nave,"via Trento, 86 - 25075 - NAVE (BS)",3267.0,3267.0,3267.0,3267.0,3267.0,16335.0,,45.58683,10.2942709
IT-968,IT-A-1448,Bridgestone Italia S.p.A.,Bridgestone Italia S.p.A. Modugno Z.I.,"via delle Margherite Z.I., 40 - 70026 - MODUGNO (BA)",85393.0,85393.0,85393.0,85393.0,85393.0,426965.0,,41.0825639,16.7805515
IT-984,IT-A-1449,CARTIERA DEL CHIESE,Centrale di Cogenerazione Cartiera del Chiese S.p.A.,"VIA T SPERI, 61 - 25018 - MONTICHIARI (BS)",17584.0,17584.0,17584.0,17584.0,17584.0,87920.0,,45.415181,10.390675
IT-999,IT-A-1450,Studium power & service s.c.ar.l.,Centrale termica e cogeneratore A.O.U.,"Via Marina dei Gigli, 37 - 80146 - NAPOLI (NA)",40111.0,40111.0,40111.0,40111.0,40111.0,200555.0,,40.8398743,14.2926602
IT-987,IT-A-1451,COFATHEC SERVIZI S.P.A.,AZIENDA OSPEDALIERA POLICLINICO UNIVERSITARIO G. MARTINO,"VIA OSTIENSE, 333 - 00146 - ROMA (RM)",6486.0,6486.0,6486.0,6486.0,6486.0,32430.0,,41.8562883,12.4773839
IT-988,IT-A-1452,COFATHEC SERVIZI SPA,Azienda Ospedaliera Papardo,"VIA OSTIENSE, 333 - 00146 - ROMA (RM)",4637.0,4637.0,4637.0,4637.0,4637.0,23185.0,,41.8562883,12.4773839
IT-1000,IT-A-1453,Vibac SpA,Vibac SpA - Stabilimento di Termoli,"C.da Rivolta del Re, sn - 86039 - TERMOLI (CB)",9575.0,9575.0,9575.0,9575.0,9575.0,47875.0,,41.9983273,14.9939366
IT-998,IT-A-1455,V.B.F. ENGINEERING s.r.l.,V.B.F. ENGINEERING s.r.l.,"zona Industriale - via Interconsortile per via Casapuzzano, n.a. - 81025 - MARCIANISE (CE)",42455.0,42455.0,42455.0,42455.0,42455.0,212275.0,,41.0329966,14.2984228
IT-961,IT-A-1456,cartiera san lorenzo,Cartiera San Lorenzo,"via del molino, sn - 54013 - FIVIZZANO (MS)",8856.0,8856.0,8856.0,8856.0,8856.0,44280.0,,44.23835,10.12599
IT-970,IT-A-1457,INALCA Industria Alimentari Carne S.p.A.,INALCA Industria Alimentari Carne S.p.A.,"Via Spilamberto, 30/C - 41014 - CASTELVETRO DI MODENA (MO)",28840.0,28840.0,28840.0,28840.0,28840.0,144200.0,,44.5393062,10.9675653
IT-1001,IT-A-1458,CARTIERA DI GALLIERA SPA,CARTIERA DI GALLIERA,"VIA 1° MAGGIO, 21 - 35015 - GALLIERA VENETA (PD)",9388.0,9388.0,9388.0,9388.0,9388.0,46940.0,,45.6767804,11.8297907
IT-977,IT-A-1459,Conserve Italia Società Cooperativa Agricola,Stabilimento di Albinia,"Strada Statale Maremmana, km 1 - 58010 - ORBETELLO (GR)",6008.0,6008.0,6008.0,6008.0,6008.0,30040.0,,42.4380944,11.2107429
IT-971,IT-A-1460,Conserve Italia Società Cooperativa Agricola,Stabilimento di Alseno,"via Castellana, 8 - 29010 - ALSENO (PC)",5421.0,5421.0,5421.0,5421.0,5421.0,27105.0,,44.8969352,9.9653168
IT-978,IT-A-1461,Conserve Italia Società Cooperativa Agricola,Stabilimento di Barbiano,"via Peschiera, 24 - 48010 - COTIGNOLA (RA)",11222.0,11222.0,11222.0,11222.0,11222.0,56110.0,,44.3918864,11.8929239
IT-979,IT-A-1462,Conserve Italia Società Cooperativa Agricola,Stabilimento di Massa Lombarda,"Strada Statale Selice, Km 18,55 - 48024 - MASSA LOMBARDA (RA)",12691.0,12691.0,12691.0,12691.0,12691.0,63455.0,,44.447386,11.8260915
